Term,Count,Data 
protest,146.13880108054022,116
over,4.0,116
lack,19.68785672308652,116
since,5.630304405389122,116
explained,44.60337070456758,116
he,1.293499914090107,116
given,12.097607773505752,116
this,0.790254423023412,116
china,8.0,116
recent,5.913862556216229,116
visit,20.95684552972425,116
had,0.5534430854029931,116
been,0.8787161745870118,116
re-using,99.24697701770393,116
until,4.474078394601698,116
its,1.600786508694708,116
straps,99.24697701770393,116
broke,39.77306072260413,116
is,0.02252157642869036,116
now,1.5179838009924103,116
using,14.823642508798851,116
common,59.61078719715332,116
face,9.137842628086778,116
still,4.988481947368962,116
not,1.514635664786532,116
happy,73.06940054027011,116
shortages,50.89182406283629,116
headlines,50.89182406283629,116
ever,6.687908802434722,116
pandemic,2.699331097276546,116
struck,73.06940054027011,116
early,4.0,116
last,1.914161067822733,116
month,3.169925001442312,116
mainly,35.90500231892766,116
because,1.8314349420432574,116
unprecedented,27.713506606683215,116
situation,5.169925001442312,116
magnitude,99.24697701770393,116
demand,23.935334248054943,116
could,2.0,116
foreseen,99.24697701770393,116
200,6.687908802434722,116
000,3.1104303146542076,116
or,1.1521374100376827,116
so,3.497876471664564,116
practising,99.24697701770393,116
outbreak,2.699331097276546,116
came,9.560804699618089,116
six,15.640450955994046,116
months,5.592933211829736,116
after,1.2756120546668555,116
they,1.2057928806534532,116
stunned,73.06940054027011,116
controversial,59.61078719715332,116
decision,45.03453283705764,116
close,12.097607773505752,116
country's,7.027268948042631,116
top,11.525164702740273,116
professionals',14.088788238716907,116
regulatory,99.24697701770393,116
body,6.474078394601698,116
dental,99.24697701770393,116
council,20.95684552972425,116
(pmdc),99.24697701770393,116
left,12.097607773505752,116
15,17.486885166908174,116
fresh,44.60337070456758,116
graduates,14.088788238716907,116
without,10.008688740520855,116
certification,99.24697701770393,116
30,12.70918959107004,116
await,14.088788238716907,116
routine,39.77306072260413,116
five-year,12.088788238716907,116
registration,14.088788238716907,116
renewal,14.088788238716907,116
which,0.47321852046717394,116
necessary,6.27500704749987,116
them,2.537436217350199,116
continue,9.560804699618089,116
practise,99.24697701770393,116
medicine,8.918863237274595,116
abroad,30.023021891371762,116
source,22.36406207484192,116
pmdc,99.24697701770393,116
said,0.9494209943857626,116
near,14.823642508798851,116
absence,59.61078719715332,116
gear,39.77306072260413,116
triggered,73.06940054027011,116
unrest,99.24697701770393,116
among,8.53630896018529,116
strained,14.088788238716907,116
community,16.482366704958714,116
with,0.040678223716366514,116
all,1.209347092789984,116
country,0.8504080364445704,116
resorting,73.06940054027011,116
brief,10.918863237274595,116
protests,12.13318235807536,116
strikes,99.24697701770393,116
nowhere,50.89182406283629,116
these,3.9230129844053554,116
as,0.15143115993031891,116
violent,59.61078719715332,116
quetta,248.1174425442598,116
there,1.3334438315139776,116
some,0.6332322366110608,116
good,14.067021609082115,116
reasons,44.60337070456758,116
balochistan,148.87046552655588,116
province,45.03453283705764,116
under-resourced,99.24697701770393,116
only,2.6839409995613144,116
two,6.267226624983243,116
tertiary-care,99.24697701770393,116
hospitals,13.70676394213017,116
both,12.70918959107004,116
capital,4.27500704749987,116
region,8.870793834324342,116
politcally,99.24697701770393,116
neglected,14.088788238716907,116
low-intensity,14.088788238716907,116
separatist,99.24697701770393,116
insurgency,99.24697701770393,116
going,3.169925001442312,116
decades,7.7489382358322825,116
also,0.5167683774229086,116
first,2.935484393802433,116
recipient,99.24697701770393,116
arrived,19.68785672308652,116
thousands,6.188105012022503,116
pilgrims,9.444932048942182,116
who,0.5534430854029931,116
crossed,59.61078719715332,116
from,0.047274007070255,116
iran,30.023021891371762,116
february,7.169925001442312,116
march,4.590797926976189,116
soon,14.067021609082115,116
virus,0.8504080364445704,116
detected,32.71424758540248,116
set,7.659160054475714,116
up,1.3303265603287384,116
quarantine,10.483681100359249,116
camp,44.60337070456758,116
at,0.13899941154207207,116
taftan,73.06940054027011,116
crossing,73.06940054027011,116
arrangement,12.088788238716907,116
"""grossly",99.24697701770393,116
inadequate,12.088788238716907,116
"unprofessional""",99.24697701770393,116
says,3.058784952756135,116
yasir,14.088788238716907,116
khan,53.857503478391486,116
chapter,14.088788238716907,116
young,30.023021891371762,116
doctors',99.24697701770393,116
(yda),14.088788238716907,116
"""people",39.77306072260413,116
crowded,22.36406207484192,116
together,25.70391226315377,116
tents,59.61078719715332,116
no,3.201342587575611,116
infection,3.830222204826974,116
got,18.536671107968665,116
infected,14.670602138349606,116
"""",0.8010758591674577,116
concerns,14.823642508798851,116
raised,8.088788238716907,116
when,2.294088714567101,116
40,6.687908802434722,116
96,99.24697701770393,116
people,0.12497825395421087,116
weeks,5.024212257384521,116
ago,5.041664326602881,116
found,4.474078394601698,116
travel,10.988244469972477,116
history,23.935334248054943,116
indicating,99.24697701770393,116
transmission,27.713506606683215,116
demanded,73.06940054027011,116
protection,7.7489382358322825,116
supplies,9.711117591902548,116
arranged,10.918863237274595,116
federal,33.54609311226288,116
made,4.820767256374493,116
sign,32.71424758540248,116
receipts,99.24697701770393,116
turned,39.77306072260413,116
k-95,99.24697701770393,116
mostly,39.77306072260413,116
used,9.560804699618089,116
barbers,99.24697701770393,116
beauticians,99.24697701770393,116
haircutting,99.24697701770393,116
salons,39.77306072260413,116
shah,73.06940054027011,116
least,8.0,116
17,20.95684552972425,116
five,4.088788238716907,116
paramedics,21.13318235807536,116
far,5.236685281526361,116
covid-19,0.7641678229009397,116
even,3.1905118206398497,116
more,1.0736807765257055,116
worryingly,73.06940054027011,116
none,35.90500231892766,116
quetta's,21.13318235807536,116
involved,23.935334248054943,116
directly,39.77306072260413,116
handling,35.90500231892766,116
patients,10.988244469972477,116
affected,11.525164702740273,116
province:,14.088788238716907,116
according,3.612426865103032,116
yda,99.24697701770393,116
16,22.36406207484192,116
medics,44.60337070456758,116
kp,99.24697701770393,116
reports,9.137842628086778,116
died,5.458714822763343,116
gilgit-baltistan,73.06940054027011,116
karachi,73.06940054027011,116
ministry,14.067021609082115,116
repeatedly,50.89182406283629,116
approached,73.06940054027011,116
bbc,3.1905118206398497,116
confirm,50.89182406283629,116
country-wide,14.088788238716907,116
infections,5.93377841091449,116
did,7.659160054475714,116
respond,44.60337070456758,116
wednesday,6.474078394601698,116
reached,30.023021891371762,116
boiling,99.24697701770393,116
point,18.536671107968665,116
hundreds,10.483681100359249,116
went,10.008688740520855,116
strike,89.41618079572999,116
gathering,44.60337070456758,116
civil,50.89182406283629,116
hospital,7.335301069174803,116
started,22.36406207484192,116
towards,6.687908802434722,116
chief,10.483681100359249,116
minister's,73.06940054027011,116
residence,73.06940054027011,116
stopped,19.68785672308652,116
halfway,99.24697701770393,116
venue,14.088788238716907,116
tried,59.61078719715332,116
break,32.71424758540248,116
through,3.830222204826974,116
cordon,99.24697701770393,116
pounced,99.24697701770393,116
upon,10.088788238716907,116
sticks,59.61078719715332,116
fists,99.24697701770393,116
injured,12.088788238716907,116
than,0.9796105353616322,116
dozen,32.71424758540248,116
arrested,39.77306072260413,116
released,6.088788238716907,116
decided,5.913862556216229,116
call,20.95684552972425,116
off,12.097607773505752,116
continues,6.088788238716907,116
claims,7.169925001442312,116
dispatched,99.24697701770393,116
yet,8.73785376125917,116
reach,17.486885166908174,116
as,0.2120036239024465,117
nations,9.84392836154326,117
shut,15.640450955994046,117
borders,34.97377033381635,117
a,0.0,117
surge,16.35712379270124,117
of,0.0,117
people,0.6248912697710544,117
pouring,36.534700270135055,117
unmonitored,49.62348850885196,117
over,2.0,117
international,6.13318235807536,117
boundaries,49.62348850885196,117
in,0.0,117
volatile,99.24697701770393,117
and,0.0,117
vulnerable,8.167398073413272,117
part,15.725521650538873,117
the,0.0,117
world,5.199308730298342,117
has,0.07322080268945973,117
sparked,44.60337070456758,117
warnings,8.4740783946017,117
about,2.0913781867151746,117
unchecked,73.06940054027011,117
spread,2.747152413064886,117
virus,2.126020091111426,117
there,4.000331494541933,117
march,3.0605319513174596,117
more,1.4315743687009408,117
than,1.4694158030424482,117
150,50.89182406283629,117
000,6.998468207971968,117
afghans,248.1174425442598,117
spontaneously,99.24697701770393,117
returned,38.55586839473065,117
from,0.141822021210765,117
iran,75.05755472842941,117
one,1.209347092789984,117
countries,11.097598678047543,117
worst,34.97377033381635,117
hit,19.063784386605057,117
by,0.9155022074732332,117
coronavirus,0.10465363458019558,117
-,0.6009334830536335,117
thousands,9.282157518033754,117
arrive,50.89182406283629,117
daily,6.734015139394798,117
tens,32.71424758540248,117
have,0.02759172967057654,117
also,0.5167683774229086,117
recently,16.525145419707197,117
pakistan,77.1117367894613,117
among,11.381745280247053,117
affected,11.525164702740273,117
south,3.6698815074590074,117
asia,35.90500231892766,117
officials,2.6879088024347224,117
are,1.7875458087491554,117
struggling,24.787718129560794,117
to,0.0,117
control,14.067021609082115,117
this,1.382945240290971,117
unprecedented,27.713506606683215,117
movement,26.230327750362257,117
across,7.224853730206064,117
what,4.625860937864279,117
always,23.935334248054943,117
been,0.627654410419294,117
porous,12.088788238716907,117
often,18.536671107968665,117
lawless,99.24697701770393,117
so,4.372345589580705,117
far,7.855027922289542,117
afghanistan,229.01320828276332,117
is,0.07657335985754722,117
not,1.2117085318292256,117
severely,39.77306072260413,117
reporting,12.71111759190255,117
423,99.24697701770393,117
cases,3.9909796809862157,117
14,49.07137137810371,117
deaths,4.289052825729735,117
but,0.3127486759696621,117
influx,99.24697701770393,117
raised,8.088788238716907,117
fears,20.95684552972425,117
much,6.938791406796419,117
higher,16.525145419707197,117
transmission,27.713506606683215,117
rates,6.687908802434722,117
"""with",35.90500231892766,117
numbers,15.659274381105945,117
likely,9.83772647454919,117
infected,7.335301069174803,117
who,0.5534430854029931,117
crossed,149.0269679928833,117
border,74.14668443187466,117
i,7.23115088456174,117
expect,39.77306072260413,117
[in,59.61078719715332,117
afghanistan],99.24697701770393,117
go,5.024212257384521,117
up,2.660653120657477,117
significantly,8.918863237274595,117
